"﻿""Time""",Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP,PSComputerName
11/14/1937 12:44 PM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,Portable Devices Menu,enabled,Explorer,System-wide,Portable Devices Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\wpdshext.dll,10.0.22000.1,HKCR\CLSID\{D6791A63-E7E2-4fee-BF52-5DED8E86E9B8},C3580791EEB77CCD766D42826E1AF70D,050F9B44A9FB67A33E57054D775F27B62D1C700A,E361999E6B6C5D4E3DD5DA73FBBC44076BD0B975,5445B2A0342449526311BCEE877D96C314453FD163C0EEFCD15ACB167628B5F9,0D5B898B6FD009742B1E3DA08D5644F2F5C4A4FC0ADFDECF1E0C27DB4D2179FB,1F3AC07CBC88D9E058BA4B2BEF87062B,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,ShellFolder for CD Burning,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
6/5/2021 9:30 AM,HKLM\Software\Classes\*\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
4/13/2035 3:18 PM,HKLM\Software\Classes\*\ShellEx\PropertySheetHandlers,CryptoSignMenu,enabled,Explorer,System-wide,Crypto Shell Extensions,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cryptext.dll,10.0.22000.653,HKCR\CLSID\{7444C719-39BF-11D1-8CD9-00C04FC29D45},52D1F0B24D2E906221108D0AE7275DFE,B77E1F63DBDB1151D6B3A2FE2326A2B89AC50443,D30CAE00A7AE7EE48C0D11B9CA431659A2C4C57D,F63494BFF5C408907F9E9F459AFEFB785D7B8ADDBECC7A7455E6CE1F4A5A879A,9193293DD0D13909F266A8ED83DE09BAFDBEB0FFEDC5201FE5D92E501B452565,628DD70B135B8836366B82B584A15C63,rd03.shieldbase.com
6/5/2010 4:42 PM,HKLM\Software\Classes\*\ShellEx\PropertySheetHandlers,FCI Properties,enabled,Explorer,System-wide,Microsoft® File Server Resource Management Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\srmshell.dll,10.0.22000.1,HKCR\CLSID\{748F920F-FB24-4D09-B360-BAF6F199AD6D},8FC24DBF1BE4ECAC8A3C8BAFABE9090F,6426239244F6617D11D9D8764654CB702445249E,BF58E4EA4976670317D9D0E7E64685E41DB50F23,1DB425EAC827B0CFE2B965226237C4AA2180E8CF539DEBF8024D248BE8BAA5CB,3BEC07AB5258716CC80C65D03D56038CB041B6BD5736AB37FDB5917C8048A509,127E2EF25DE38459723EF0F5D2EFF48A,rd03.shieldbase.com
2/18/1950 1:01 PM,HKLM\Software\Classes\*\ShellEx\PropertySheetHandlers,Security Shell Extension,enabled,Explorer,System-wide,Security Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rshx32.dll,10.0.22000.1042,HKCR\CLSID\{1f2e5c40-9550-11ce-99d2-00aa006e086c},0EF01702B4F8E7D89E96425CB6B32B9D,81CB327B12BD42370513EB0E946B5A2AF841ACDA,E68EF6AC9AC2BC6453F5F217EA9F7E31906F5D3B,8A081202F684C545EB43BDE81DAECDC17968E14B99B7F5DE578218538D3B7D21,88F45B4DF20A7935089C6C81DCB2F21564CAF07ED853E3F514AE343CA8565301,B92AF250BEBA951A546C29566FC72985,rd03.shieldbase.com
12/29/1913 11:10 PM,HKLM\Software\Classes\*\ShellEx\PropertySheetHandlers,OLE Docfile Property Page,enabled,Explorer,System-wide,OLE DocFile Property Page,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\docprop.dll,10.0.22000.653,HKCR\CLSID\{3EA48300-8CF6-101B-84FB-666CCB9BCD32},DE605FAF1FAB01669526E6FEF9469E1E,E374B64B44EAD6A827553BEFC435B5F9B74C15A3,45E75C09A0736ED59AE356685058314AAB4A4FA3,312D26923E489CAE1CA1B0FF5022D7CAB6A5EB55E91183283A7A8A7F941230CD,C37D1737AFEB0B2B52971E5CCA838A7501863DBEF4466CF98B11623CDE84084D,C52D9C4B0F8A29569C0CA96622F95944,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\*\ShellEx\PropertySheetHandlers,Summary Properties Page,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{883373C3-BF89-11D1-BE35-080036B11A03},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
5/6/2022 9:33 PM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,CopyAsPathMenu,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{f3d06e7c-1e45-4a26-847e-f9fcdee59be0},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
3/16/1966 8:10 AM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,ModernSharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ntshrui.dll,10.0.22000.434,HKCR\CLSID\{e2bf9676-5f8f-435c-97eb-11607a5bedf7},C114AEE152079B3FB60CA70628B6E140,ECF9880C69DD8318D4BAADD35FB8905E9715EE77,F35799CDDE5CC465D0B4395D30D442401B8F2C20,BA12F9BC9327823E447D13CFF8D606D91C20C77D4E0FB62A6691177D91615DFA,38D1EC6BBCFD14FEB489B05901D41841BBF661CE31C2974E7AD1974ED672F592,52B5F298568642E265D8338E33F6DA63,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,SendTo,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{7BA4C740-9E81-11CF-99D3-00AA004AE837},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,Client Side Caching UI,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{474C98EE-CF3D-41f5-80E3-4AAB0AB04301},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
4/27/1933 6:41 PM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\twext.dll,10.0.22000.739,HKCR\CLSID\{596AB062-B4D2-4215-9F74-E9109B0A8153},011A13E5990500698B55B1B620996992,703F116A8E9BE17BF7E78EFD4B31E9A6CCFD6322,F54F75D326407373F6CB90A58E99B998DD2C3DB4,038A4619725086F4048506DBF2DEB5B6860C51C9FE4DF770340AA364D99D16B8,9B4ECB4381DBAAC5184803827C069CBBC2D2DC57B29C66E906C50868B2DBA03A,589E2EF4A6C2010BDFF8EE013A537A99,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\ContextMenuHandlers,Start Menu Pin,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{a2a9545d-a0c2-42b4-9708-a0b2badd77c8},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
6/5/2021 9:30 AM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\PropertySheetHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
4/27/1933 6:41 PM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\PropertySheetHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\twext.dll,10.0.22000.739,HKCR\CLSID\{596AB062-B4D2-4215-9F74-E9109B0A8153},011A13E5990500698B55B1B620996992,703F116A8E9BE17BF7E78EFD4B31E9A6CCFD6322,F54F75D326407373F6CB90A58E99B998DD2C3DB4,038A4619725086F4048506DBF2DEB5B6860C51C9FE4DF770340AA364D99D16B8,9B4ECB4381DBAAC5184803827C069CBBC2D2DC57B29C66E906C50868B2DBA03A,589E2EF4A6C2010BDFF8EE013A537A99,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Classes\AllFileSystemObjects\ShellEx\PropertySheetHandlers,Client Side Caching UI,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{7EFA68C6-086B-43e1-A2D2-55A113531240},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
8/31/2022 1:04 PM,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,EncryptionMenu,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{A470F8CF-A1E8-4f65-8335-227475AA5C46},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,EPP,enabled,Explorer,System-wide,,,,,,HKCR\CLSID\{09A47860-11B0-4DA5-AFA5-26D86198A780},,,,,,,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{474C98EE-CF3D-41f5-80E3-4AAB0AB04301},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
3/16/1966 8:10 AM,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ntshrui.dll,10.0.22000.434,HKCR\CLSID\{f81e9010-6ea4-11ce-a7ff-00aa003ca9f6},C114AEE152079B3FB60CA70628B6E140,ECF9880C69DD8318D4BAADD35FB8905E9715EE77,F35799CDDE5CC465D0B4395D30D442401B8F2C20,BA12F9BC9327823E447D13CFF8D606D91C20C77D4E0FB62A6691177D91615DFA,38D1EC6BBCFD14FEB489B05901D41841BBF661CE31C2974E7AD1974ED672F592,52B5F298568642E265D8338E33F6DA63,rd03.shieldbase.com
11/27/1980 2:30 AM,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,WorkFolders,enabled,Explorer,System-wide,Microsoft (C) Work Folders Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\workfoldersshell.dll,10.0.22000.613,HKCR\CLSID\{E61BF828-5E63-4287-BEF1-60B1A4FDE0E3},D5CB9AA23481E77C668981B3CEBA476B,7D2378A1DB523223C1AD660D0C4B28D3CD3BCBA9,6045EF4783C9E37487C4461EE10CF1248B3D794F,E3B0B1526846F473836A281739E9B9439B13F7FFDCC3AFDC6AB1883C24FD97E3,8752C874A5811D4BEDD8BF408C16F7C13343890329AF22A0225800C04D1E6F67,EB954A0E57F69DB683914A926DA6783B,rd03.shieldbase.com
4/27/1933 6:41 PM,HKLM\Software\Classes\Directory\ShellEx\ContextMenuHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\twext.dll,10.0.22000.739,HKCR\CLSID\{596AB062-B4D2-4215-9F74-E9109B0A8153},011A13E5990500698B55B1B620996992,703F116A8E9BE17BF7E78EFD4B31E9A6CCFD6322,F54F75D326407373F6CB90A58E99B998DD2C3DB4,038A4619725086F4048506DBF2DEB5B6860C51C9FE4DF770340AA364D99D16B8,9B4ECB4381DBAAC5184803827C069CBBC2D2DC57B29C66E906C50868B2DBA03A,589E2EF4A6C2010BDFF8EE013A537A99,rd03.shieldbase.com
6/5/2021 9:30 AM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{7EFA68C6-086B-43e1-A2D2-55A113531240},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
3/16/1966 8:10 AM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ntshrui.dll,10.0.22000.434,HKCR\CLSID\{f81e9010-6ea4-11ce-a7ff-00aa003ca9f6},C114AEE152079B3FB60CA70628B6E140,ECF9880C69DD8318D4BAADD35FB8905E9715EE77,F35799CDDE5CC465D0B4395D30D442401B8F2C20,BA12F9BC9327823E447D13CFF8D606D91C20C77D4E0FB62A6691177D91615DFA,38D1EC6BBCFD14FEB489B05901D41841BBF661CE31C2974E7AD1974ED672F592,52B5F298568642E265D8338E33F6DA63,rd03.shieldbase.com
2/18/1950 1:01 PM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,Security Shell Extension,enabled,Explorer,System-wide,Security Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rshx32.dll,10.0.22000.1042,HKCR\CLSID\{1f2e5c40-9550-11ce-99d2-00aa006e086c},0EF01702B4F8E7D89E96425CB6B32B9D,81CB327B12BD42370513EB0E946B5A2AF841ACDA,E68EF6AC9AC2BC6453F5F217EA9F7E31906F5D3B,8A081202F684C545EB43BDE81DAECDC17968E14B99B7F5DE578218538D3B7D21,88F45B4DF20A7935089C6C81DCB2F21564CAF07ED853E3F514AE343CA8565301,B92AF250BEBA951A546C29566FC72985,rd03.shieldbase.com
8/19/1942 12:33 AM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,MyFolder menu and properties,enabled,Explorer,System-wide,My Documents Folder UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\mydocs.dll,10.0.22000.653,HKCR\CLSID\{4a7ded0a-ad25-11d0-98a8-0800361b1103},353BBE1699D9D87523F35766D772CE06,E0430652446C2389A577C7D9ED36F039E09CCC48,ADA2D74F94257E10BCE5A3014E75329570B4E1BF,93F3EC081A9ABD5471E71CA5B081379ED22574C03438A1E6B68540FC68B3B1F5,1BE445C245AAEE9FA130D42222F45C177DC7609DD177CB7041AE126C3A33DCA3,17BF1AAEC40573F9B4A5DD798E9F2EFB,rd03.shieldbase.com
4/27/1933 6:41 PM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\twext.dll,10.0.22000.739,HKCR\CLSID\{596AB062-B4D2-4215-9F74-E9109B0A8153},011A13E5990500698B55B1B620996992,703F116A8E9BE17BF7E78EFD4B31E9A6CCFD6322,F54F75D326407373F6CB90A58E99B998DD2C3DB4,038A4619725086F4048506DBF2DEB5B6860C51C9FE4DF770340AA364D99D16B8,9B4ECB4381DBAAC5184803827C069CBBC2D2DC57B29C66E906C50868B2DBA03A,589E2EF4A6C2010BDFF8EE013A537A99,rd03.shieldbase.com
12/29/2025 4:39 PM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,DfsShell Class,enabled,Explorer,System-wide,Distributed File System shell extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dfsshlex.dll,10.0.22000.653,HKCR\CLSID\{ECCDF543-45CC-11CE-B9BF-0080C87CDBA6},A3B889E2F541AA31FB5748C9607B856E,873C7E043294E0A6C0099F7F27FF7BB08A36C983,7534202F175B4A3B24F5250211BC2CC9264724C9,BDE6D384D5AA2809B3237F21990CE5EEBC80470AE7E581395AE7460F2F88C3C1,BCF8F14E05B718FA5FC64ED09307302B1A1693AC99B1CE265D09E22F94369234,0CD9C40AE47A9F2E57991C85C5CE612A,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Directory\Shellex\PropertySheetHandlers,Folder Customization Tab,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{ef43ecfe-2ab9-4632-bf21-58909dd177f0},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
6/5/2021 7:13 AM,HKLM\Software\Classes\Directory\Shellex\CopyHookHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Directory\Shellex\CopyHookHandlers,FileSystem,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{217FC9C0-3AEA-1069-A2DB-08002B30309D},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
3/16/1966 8:10 AM,HKLM\Software\Classes\Directory\Shellex\CopyHookHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ntshrui.dll,10.0.22000.434,HKCR\CLSID\{40dd6e20-7c17-11ce-a804-00aa003ca9f6},C114AEE152079B3FB60CA70628B6E140,ECF9880C69DD8318D4BAADD35FB8905E9715EE77,F35799CDDE5CC465D0B4395D30D442401B8F2C20,BA12F9BC9327823E447D13CFF8D606D91C20C77D4E0FB62A6691177D91615DFA,38D1EC6BBCFD14FEB489B05901D41841BBF661CE31C2974E7AD1974ED672F592,52B5F298568642E265D8338E33F6DA63,rd03.shieldbase.com
6/5/2021 7:13 AM,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,New,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{D969A300-E7FF-11d0-A93B-00A0C90F2719},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
3/16/1966 8:10 AM,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ntshrui.dll,10.0.22000.434,HKCR\CLSID\{f81e9010-6ea4-11ce-a7ff-00aa003ca9f6},C114AEE152079B3FB60CA70628B6E140,ECF9880C69DD8318D4BAADD35FB8905E9715EE77,F35799CDDE5CC465D0B4395D30D442401B8F2C20,BA12F9BC9327823E447D13CFF8D606D91C20C77D4E0FB62A6691177D91615DFA,38D1EC6BBCFD14FEB489B05901D41841BBF661CE31C2974E7AD1974ED672F592,52B5F298568642E265D8338E33F6DA63,rd03.shieldbase.com
11/27/1980 2:30 AM,HKLM\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers,WorkFolders,enabled,Explorer,System-wide,Microsoft (C) Work Folders Shell Extension,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\workfoldersshell.dll,10.0.22000.613,HKCR\CLSID\{E61BF828-5E63-4287-BEF1-60B1A4FDE0E3},D5CB9AA23481E77C668981B3CEBA476B,7D2378A1DB523223C1AD660D0C4B28D3CD3BCBA9,6045EF4783C9E37487C4461EE10CF1248B3D794F,E3B0B1526846F473836A281739E9B9439B13F7FFDCC3AFDC6AB1883C24FD97E3,8752C874A5811D4BEDD8BF408C16F7C13343890329AF22A0225800C04D1E6F67,EB954A0E57F69DB683914A926DA6783B,rd03.shieldbase.com
8/31/2022 1:04 PM,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
6/3/1975 7:52 AM,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Library Location,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\shell32.dll,10.0.22000.1281,HKCR\CLSID\{3dad6c5d-2167-4cae-9914-f99e41c12cfa},D570D3396A940C2C3DBFE56BF4575313,AFD6BFBE60E697D6BA3ECB5FDE5EBD7C49FE5F81,DBEC183486998C9FCA255C5E983DF4507FFC344C,E61311435C788F01860105CF6A6B22FA1D5096BE2BF1A83EC4E413A93712FD2B,2DAA00C24B5EAF8D03F51EE3942D19B1DB34BB24FCB3E1458C9992B2D1FEE439,0776A06E9A16BEC6BBABD3AD2532B054,rd03.shieldbase.com
2/16/1971 4:23 PM,HKLM\Software\Classes\Folder\ShellEx\ContextMenuHandlers,Offline Files,enabled,Explorer,System-wide,Client Side Caching UI,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscui.dll,10.0.22000.1,HKCR\CLSID\{474C98EE-CF3D-41f5-80E3-4AAB0AB04301},5E6576A36B9DA8F25AE635E19E599E83,8EFA62785E16BDB43CD5159F67645E95D51F7558,9DD786B74DB241D552C70197890508DFD70C17E0,D4C4263BEE53BD51748259D8B7C30A3F2BEFBB642D7022565570E2E6FBB06147,6ECD3AC04B3BEA9466A28A57D797AAE6D75741035ED20E70858C7AFC95953062,1C133F5454C038D00EC0EE0973BF0681,rd03.shieldbase.com
